State,City,Locality,Property_Type,BHK,Size_in_SqFt,Furnished_Status,Floor_No,Total_Floors,Security,Amenities,Facing,Owner_Type,Availability_Status,Year_Built,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Price_in_Lakhs,Price_per_SqFt,Age_of_Property,School_Density_Score,Future_Price_5Y,Good_Investment
3,0,33,1,0.7307962131133009,-0.36551973466227816,2,1.290626240730222,1.4215114005312797,1,1,3,0,1,2006,0.874564421002983,-0.05198234221663471,-1.214349075034266,1.3451208471314897,809.4346587907015,1.8709372594800324,0.09550199074307457,0.874564421002983,1189.325070496206,0
3,6,28,0,-0.6902951103933608,0.5208448319448299,2,-1.7525423451793438,-1.2660185937209705,0,0,1,1,0,1997,0.874564421002983,-0.7544464262252134,-1.6041256999850817,-0.4695447139227967,411.34611470746506,-1.5376709027614393,1.002166459822896,0.874564421002983,604.402395622272,1
4,3,42,3,1.4413418748666318,0.7243746447853753,0,-0.00041497753444222926,0.7496289019682172,1,2,4,0,1,1998,-0.17849328038531673,-0.05198234221663471,0.7345340497198121,1.3451208471314897,718.7999669666192,-0.4420993019802238,0.9014259632584715,-0.17849328038531678,1056.1529730669665,1
0,1,18,3,-1.4008407721466916,-0.09673608869728308,2,1.475060700482317,0.5576624738073421,0,1,0,1,0,1998,-0.5295125141814166,-1.456910510233792,-0.8245724500834505,-1.3768774944499398,504.6324785885108,-0.49381619923862274,0.9014259632584715,-0.5295125141814166,741.4706692552741,0
0,5,3,3,0.7307962131133009,1.4980986661181357,2,1.1984090108541747,0.3656960456464671,1,2,3,2,1,2019,0.1725259534107832,1.3529458258005227,0.34475742476899646,-1.3768774944499398,1323.1901111919922,0.8442583780973667,-1.2141244645944453,0.17252595341078328,1944.2003813185088,0
4,1,2,2,-1.4008407721466916,-1.3458808942224625,0,1.1984090108541747,0.46167925972690466,0,0,1,1,0,1996,1.5766028885951828,-0.05198234221663471,-0.04501920018181918,-1.3768774944499398,138.3883659314617,-1.3431486790747091,1.1029069563873206,1.5766028885951828,203.33791156556933,0
1,5,30,2,0.7307962131133009,0.09669491663590703,0,1.7517123901104594,1.2295449723704046,1,1,4,1,0,2006,-0.17849328038531673,-0.05198234221663471,-0.04501920018181918,-1.3768774944499398,1062.2342790071373,2.093819879536184,0.09550199074307457,-0.17849328038531678,1560.7706502845922,0
0,6,17,1,1.4413418748666318,0.06795215680728038,0,-0.18484943728653713,1.0375785442095298,0,1,1,0,1,1994,0.874564421002983,0.650481741791944,-1.214349075034266,1.3451208471314897,575.9683709539441,-0.33458745930193634,1.3043879495161699,0.874564421002983,846.286498791388,1
3,5,9,3,0.7307962131133009,-0.7671415409163315,0,0.27623671209370015,-0.49815288107747047,0,1,4,1,1,2006,1.225583654799083,1.3529458258005227,1.5140872996214434,1.3451208471314897,537.2156395975566,1.1246471654176726,0.09550199074307457,1.2255836547990828,789.34602255676,0
3,2,10,3,0.7307962131133009,1.1562928735614946,1,0.27623671209370015,1.4215114005312797,0,0,1,1,1,1990,-1.5825702155697163,1.3529458258005227,-0.4347958251326348,1.3451208471314897,849.2576563261626,-0.3637734798744115,1.7073499357738684,-1.5825702155697163,1247.8381188773965,1
2,2,15,0,0.020250551359970066,-0.3119183717386231,1,-0.4615011269146795,-0.8820857373992205,1,0,3,0,0,2005,1.225583654799083,-0.05198234221663471,-1.6041256999850817,-1.3768774944499398,441.2716347353455,-0.5598049822946259,0.19624248730749919,1.2255836547990828,648.3728024120776,1
0,2,31,1,1.4413418748666318,1.6713320564366152,1,0.5528884017218425,-0.594136095157908,0,2,3,1,1,2006,1.225583654799083,-1.456910510233792,-1.214349075034266,-0.4695447139227967,1573.1688076882397,1.4033418891279963,0.09550199074307457,1.2255836547990828,2311.5010986823113,0
1,3,9,0,-0.6902951103933608,-1.1609950337031885,2,0.9217573212260323,0.9415953301290921,1,0,1,0,1,2019,0.1725259534107832,0.650481741791944,1.5140872996214434,0.43778806660434655,163.0853558813549,-1.4217768954536123,-1.2141244645944453,0.17252595341078328,239.62589231139486,1
4,3,18,1,-0.6902951103933608,-1.3497650509560608,0,0.46067117184579504,0.0777464034051546,0,2,1,2,1,2020,1.5766028885951828,-1.456910510233792,0.7345340497198121,0.43778806660434655,146.26796088466804,-1.2221848491999574,-1.3148649611588699,1.5766028885951828,214.915621664127,1
4,4,46,1,1.4413418748666318,0.39266765973608947,0,-0.369283897038632,-0.978068951479658,0,0,2,1,0,2024,-0.17849328038531673,-0.05198234221663471,-1.214349075034266,0.43778806660434655,933.0502760011144,0.8893170416854456,-1.7178269474165684,-0.17849328038531678,1370.9569675944272,0
1,3,33,2,-0.6902951103933608,0.3041088862100506,1,1.7517123901104594,1.0375785442095298,0,0,1,2,0,1997,0.5235451872068831,1.3529458258005227,0.7345340497198121,-0.4695447139227967,406.0099077495819,-1.4078288549896,1.002166459822896,0.523545187206883,596.5617569154388,1
5,6,38,2,1.4413418748666318,1.2899078651972724,2,-0.5537183567907269,-1.4579850218818455,1,0,1,1,0,2019,0.874564421002983,1.3529458258005227,-0.4347958251326348,1.3451208471314897,718.8195772832094,-0.9098616559782219,-1.2141244645944453,0.874564421002983,1056.1817870557275,1
2,1,21,0,-0.6902951103933608,0.00347515502955035,2,-0.2770666671625846,0.7496289019682172,0,1,3,1,1,2010,1.225583654799083,-1.456910510233792,-1.214349075034266,0.43778806660434655,743.1738494184216,0.6383094693171533,-0.3074599955146239,1.2255836547990828,1091.9662028940227,0
4,1,27,1,0.020250551359970066,1.1228891256525502,2,-0.7381528165428218,0.0777464034051546,0,2,1,2,0,2004,1.225583654799083,-0.7544464262252134,-0.4347958251326348,0.43778806660434655,635.2157395739613,-1.0798229911118666,0.2969829838719238,1.2255836547990828,933.3403209812985,1
0,4,8,3,-0.6902951103933608,1.2355296709268977,1,0.8295400913499849,0.8456121160486547,0,1,0,2,0,2023,1.5766028885951828,-0.05198234221663471,-0.04501920018181918,1.3451208471314897,1490.3814795844946,1.7277864213847163,-1.6170864508521439,1.5766028885951828,2189.859353096225,0
2,3,37,2,0.7307962131133009,-0.3445452883008479,2,1.1061917809781272,0.7496289019682172,0,2,1,0,0,2016,-0.8805317479775165,1.3529458258005227,-0.4347958251326348,0.43778806660434655,419.1580485387632,-0.6500490685985498,-0.9119029749011716,-0.8805317479775167,615.8806893347022,1
0,5,37,3,1.4413418748666318,-0.1013970767776009,2,0.36845394196974757,-0.49815288107747047,0,0,2,0,0,1991,0.874564421002983,-0.7544464262252134,-0.8245724500834505,1.3451208471314897,589.1055664146201,-0.017767451280329204,1.6066094392094437,0.874564421002983,865.5893489321687,0
3,4,7,0,-1.4008407721466916,-0.08275312445632957,2,-0.00041497753444222926,1.6134778286921547,0,1,4,2,1,1999,-1.5825702155697163,1.3529458258005227,0.34475742476899646,0.43778806660434655,934.453791317902,1.855787080875274,0.8006854666940468,-1.5825702155697163,1373.019192055602,0
2,5,11,2,-1.4008407721466916,0.00347515502955035,0,-0.00041497753444222926,-1.170035379640533,0,2,3,1,0,1994,0.5235451872068831,1.3529458258005227,-1.6041256999850817,1.3451208471314897,764.0598968984096,0.7488057709205582,1.3043879495161699,0.523545187206883,1122.654658869747,0
4,5,27,2,1.4413418748666318,-0.5131176905390096,1,-0.4615011269146795,0.2697128315660296,0,0,0,0,1,2016,-0.17849328038531673,-0.7544464262252134,1.1243106746706277,-1.3768774944499398,476.8632579553279,0.0222608135372789,-0.9119029749011716,-0.17849328038531678,700.6685737080845,0
2,0,48,1,0.020250551359970066,-1.056899633242757,0,-1.4758906555512015,0.5576624738073421,0,2,4,1,1,1993,-1.2315509817736165,-1.456910510233792,-0.04501920018181918,-0.4695447139227967,355.10301796679414,0.3962321190344345,1.4051284460805944,-1.2315509817736165,521.7628344550257,0
2,1,4,0,-0.6902951103933608,0.37247004472137885,0,1.290626240730222,0.5576624738073421,1,2,0,0,1,2002,-1.2315509817736165,-0.05198234221663471,1.1243106746706277,0.43778806660434655,439.2219864081525,-1.3087168136441705,0.498463977000773,-1.2315509817736165,645.3611965773666,1
2,2,36,1,0.020250551359970066,-0.2645316595887251,1,0.7373228614739374,0.1737296174855921,0,0,3,0,1,2006,0.874564421002983,-0.7544464262252134,-0.4347958251326348,1.3451208471314897,400.5499269827488,-0.874203979315539,0.09550199074307457,0.874564421002983,588.5392538759429,1
5,3,48,2,-1.4008407721466916,1.3714751566028345,0,-1.6603251153032963,1.1335617582899673,1,1,2,0,1,2010,-0.17849328038531673,-0.7544464262252134,-0.4347958251326348,-1.3768774944499398,752.7210656356376,-0.8551477530324701,-0.3074599955146239,-0.17849328038531678,1105.9941957372585,0
2,5,23,0,1.4413418748666318,0.632708545872458,2,0.9217573212260323,1.4215114005312797,0,0,3,2,1,2012,-0.8805317479775165,1.3529458258005227,-0.04501920018181918,1.3451208471314897,893.4302016459443,0.3670727354038605,-0.508940988643473,-0.8805317479775167,1312.742079939472,0
0,0,25,2,1.4413418748666318,-1.0165044032133357,2,0.5528884017218425,-0.11422002475572042,1,1,0,1,0,2022,-1.5825702155697163,-0.7544464262252134,-0.04501920018181918,0.43778806660434655,441.01923201525193,1.1266126698251357,-1.5163459542877191,-1.5825702155697163,648.0019400087833,0
3,1,29,0,0.020250551359970066,0.8447835035269193,2,0.5528884017218425,0.1737296174855921,1,2,0,2,1,2004,0.5235451872068831,-0.05198234221663471,0.34475742476899646,0.43778806660434655,691.8537578374628,-0.659077526178572,0.2969829838719238,0.523545187206883,1016.5601514301725,1
1,2,41,2,0.020250551359970066,0.7197136567050575,2,-0.00041497753444222926,1.5174946146117172,0,2,3,0,0,2003,-0.8805317479775165,-1.456910510233792,-0.04501920018181918,0.43778806660434655,748.5712965205059,-0.3191923179323865,0.3977234804363484,-0.8805317479775167,1099.896823464158,1
2,5,23,3,-0.6902951103933608,-1.077874079604187,1,-0.00041497753444222926,0.46167925972690466,1,2,1,2,1,1998,0.5235451872068831,-1.456910510233792,-0.04501920018181918,0.43778806660434655,289.4888658989118,-0.22705179106971332,0.9014259632584715,0.523545187206883,425.35411858626134,1
4,5,0,3,0.7307962131133009,-1.153226720235992,0,-0.00041497753444222926,-0.7861025233187829,1,1,3,2,0,2019,-1.2315509817736165,-1.456910510233792,1.1243106746706277,0.43778806660434655,445.4271004223998,1.778915035960848,-1.2141244645944453,-1.2315509817736165,654.4785448182454,0
2,4,37,1,0.7307962131133009,0.9178056501185654,0,-0.8303700464188692,-1.4579850218818455,0,0,2,2,1,2018,-0.5295125141814166,-0.05198234221663471,0.34475742476899646,-1.3768774944499398,884.5680354880384,-0.005282371928558259,-1.1133839680300208,-0.5295125141814166,1299.720650382394,0
4,4,32,3,-0.6902951103933608,-1.0064055957059803,2,-0.9225872762949168,-1.9379010922840332,0,1,3,1,0,2012,-1.2315509817736165,1.3529458258005227,-1.214349075034266,1.3451208471314897,465.0273060452228,1.3263178979835064,-0.508940988643473,-1.2315509817736165,683.2776772509125,0
0,1,8,2,0.7307962131133009,0.9745143384290991,2,0.27623671209370015,1.6134778286921547,0,2,4,2,0,2023,-0.5295125141814166,-0.05198234221663471,-0.4347958251326348,1.3451208471314897,766.5757983319868,-0.49548769433397205,-1.6170864508521439,-0.5295125141814166,1126.3513434845631,1
4,2,12,2,-1.4008407721466916,0.9729606757356598,0,1.5672779303583644,0.5576624738073421,1,2,1,2,1,1996,-0.17849328038531673,-0.7544464262252134,-0.4347958251326348,0.43778806660434655,948.8824872349524,0.17163070075107267,1.1029069563873206,-0.17849328038531678,1394.2196800781337,0
1,5,16,3,0.7307962131133009,-1.1462352381155154,1,-0.09263220741048968,0.3656960456464671,0,0,4,2,1,1998,0.874564421002983,0.650481741791944,-0.04501920018181918,1.3451208471314897,242.45155575412787,-0.5515767339191076,0.9014259632584715,0.874564421002983,356.2408781333808,1
3,1,45,1,-0.6902951103933608,-1.7358502302757213,0,-0.18484943728653713,1.3255281864508421,1,1,3,2,1,1993,-1.2315509817736165,0.650481741791944,0.34475742476899646,-1.3768774944499398,105.61671460972612,-0.4264166140935078,1.4051284460805944,-1.2315509817736165,155.1856041554434,1
4,1,14,3,0.7307962131133009,0.8331310333261248,2,0.6451056315978899,-0.40216966699703294,0,2,1,2,1,1991,1.5766028885951828,0.650481741791944,-0.04501920018181918,0.43778806660434655,681.7824129101064,-0.6873087043548105,1.6066094392094437,1.5766028885951828,1001.7620415572704,1
4,6,21,0,1.4413418748666318,-0.3880478437171477,2,-1.2914561957991066,1.5174946146117172,0,1,4,2,0,2016,-0.8805317479775165,-1.456910510233792,0.34475742476899646,-0.4695447139227967,694.5261111000358,1.1942357071634184,-0.9119029749011716,-0.8805317479775167,1020.4867151099991,0
3,3,14,0,0.020250551359970066,0.7181599940116182,1,-0.00041497753444222926,1.0375785442095298,1,1,4,2,0,2022,1.5766028885951828,-0.05198234221663471,1.1243106746706277,-1.3768774944499398,920.9771688995796,0.3677854802142559,-1.5163459542877191,1.5766028885951828,1353.2176123559286,0
1,4,38,0,-1.4008407721466916,-1.497363006832792,0,-1.6603251153032963,-0.7861025233187829,1,0,1,0,1,2021,-0.17849328038531673,-0.05198234221663471,-0.4347958251326348,0.43778806660434655,195.46989106258383,0.09398134254012012,-1.4156054577232946,-0.17849328038531678,287.2093991072919,0
2,2,49,3,1.4413418748666318,0.00347515502955035,1,0.36845394196974757,-0.40216966699703294,1,0,1,2,1,2016,1.225583654799083,-1.456910510233792,-0.8245724500834505,1.3451208471314897,441.8471664051276,-0.9558401216618235,-0.9119029749011716,1.2255836547990828,649.218447253576,1
4,5,30,3,1.4413418748666318,-0.8914345563914737,1,1.659495160234412,0.9415953301290921,0,1,0,2,0,2017,1.5766028885951828,-0.7544464262252134,1.5140872996214434,-1.3768774944499398,432.4934285905237,0.6127634637568249,-1.012643471465596,1.5766028885951828,635.4747376595526,0
3,1,1,3,-0.6902951103933608,0.5301668081054656,2,0.7373228614739374,-0.21020323883615794,0,0,1,1,1,1992,-0.17849328038531673,0.650481741791944,-0.8245724500834505,0.43778806660434655,447.2986715643145,-1.390839306376407,1.5058689426450191,-0.17849328038531678,657.2284968447893,1
0,5,29,0,0.020250551359970066,1.1733831631893266,0,0.7373228614739374,-0.30618645291659546,0,1,3,0,0,1997,1.225583654799083,0.650481741791944,1.1243106746706277,1.3451208471314897,1254.0739278539,1.0104951739879382,1.002166459822896,1.2255836547990828,1842.6460325785933,0
3,6,30,1,0.020250551359970066,-0.3857173496769888,2,1.7517123901104594,0.7496289019682172,1,1,2,2,1,2011,-0.5295125141814166,-1.456910510233792,-0.04501920018181918,1.3451208471314897,386.81636670739806,-0.7973015820657476,-0.40820049207904846,-0.5295125141814166,568.360148168945,1
0,2,20,2,-1.4008407721466916,-1.3155844717003966,0,-1.6603251153032963,-2.0338843063644707,1,1,0,1,1,2003,1.5766028885951828,0.650481741791944,1.5140872996214434,0.43778806660434655,237.332447120918,-0.06921062295467408,0.3977234804363484,1.5766028885951828,348.71922809041627,0
1,1,20,3,-0.6902951103933608,0.8548823110342747,2,-1.383673425675154,-1.7459346641231581,1,2,1,2,0,2004,-0.17849328038531673,1.3529458258005227,-0.8245724500834505,-1.3768774944499398,653.097024768953,-0.814987393156858,0.2969829838719238,-0.17849328038531678,959.6137953675681,1
2,5,36,1,-1.4008407721466916,0.873526263355546,2,-0.00041497753444222926,-1.553968235962283,1,1,2,2,0,1993,1.225583654799083,-0.05198234221663471,1.1243106746706277,0.43778806660434655,1205.759635517254,1.2541433116232947,1.4051284460805944,1.2255836547990828,1771.6564863376366,0
3,4,37,2,0.7307962131133009,0.705730692464104,0,-0.9225872762949168,-1.4579850218818455,0,0,0,2,1,2007,-0.5295125141814166,0.650481741791944,0.7345340497198121,0.43778806660434655,846.8693356364807,0.08779972498455506,-0.005238505821350039,-0.5295125141814166,1244.3288922316444,0
5,3,13,2,1.4413418748666318,-0.06410917213505823,0,-1.6603251153032963,-0.30618645291659546,0,0,3,2,0,1990,-0.17849328038531673,0.650481741791944,0.7345340497198121,0.43778806660434655,475.96185919195926,-0.6940407771106838,1.7073499357738684,-0.17849328038531678,699.3441231966742,1
4,6,16,2,-1.4008407721466916,-0.8657991219497256,2,-0.4615011269146795,-1.170035379640533,1,2,2,2,1,2001,-0.17849328038531673,1.3529458258005227,1.5140872996214434,0.43778806660434655,225.72624628403705,-1.2951834044973756,0.5992044735651976,-0.17849328038531678,331.66591133580744,0
1,2,36,1,1.4413418748666318,-1.5369814055154938,0,1.7517123901104594,0.8456121160486547,0,0,1,1,0,2006,-0.5295125141814166,-0.7544464262252134,1.1243106746706277,0.43778806660434655,152.35779472142514,-0.48438808213450363,0.09550199074307457,-0.5295125141814166,223.86358550352088,1
3,6,34,1,-0.6902951103933608,0.8315773706326854,2,1.5672779303583644,1.3255281864508421,0,2,1,2,1,2008,-0.5295125141814166,-0.7544464262252134,-0.8245724500834505,1.3451208471314897,562.559683307826,-1.1419165618615965,-0.10597900238577465,-0.5295125141814166,826.5847375599054,1
4,4,11,0,0.7307962131133009,-0.26220116554856615,0,-1.1992389659230591,-2.321833948605783,1,2,3,1,1,1996,-0.17849328038531673,1.3529458258005227,0.34475742476899646,0.43778806660434655,630.9116601483394,0.512424219240416,1.1029069563873206,-0.17849328038531678,927.0162162364551,0
3,2,48,1,-0.6902951103933608,-1.1563340456228706,2,-0.00041497753444222926,-0.49815288107747047,1,0,0,2,1,1998,0.1725259534107832,-0.7544464262252134,0.34475742476899646,-1.3768774944499398,205.5182654130164,-0.9457885155793128,0.9014259632584715,0.17252595341078328,301.97375766657944,1
0,6,42,1,0.7307962131133009,0.47578861383509086,2,1.290626240730222,0.3656960456464671,1,1,2,1,0,1997,0.5235451872068831,-1.456910510233792,-0.04501920018181918,-0.4695447139227967,875.4916009991235,0.5073769754330323,1.002166459822896,0.523545187206883,1286.3843903505956,0
3,0,19,1,0.7307962131133009,-0.6987803824050033,2,1.3828434706062696,1.0375785442095298,1,1,3,0,0,2014,0.1725259534107832,1.3529458258005227,-0.8245724500834505,0.43778806660434655,488.61690443542426,0.536577216368947,-0.7104219817723223,0.17252595341078328,717.9385364860716,0
5,4,14,2,1.4413418748666318,-0.2544328520813698,1,1.290626240730222,1.0375785442095298,1,1,0,2,0,1996,-1.5825702155697163,-0.05198234221663471,1.5140872996214434,-1.3768774944499398,843.8050018730214,1.7758698032814055,1.1029069563873206,-1.5825702155697163,1239.8263805963074,0
3,4,30,3,-0.6902951103933608,0.7733150196287125,0,0.18401948221765269,-0.6901193092383455,1,0,4,0,0,1997,-1.2315509817736165,-0.05198234221663471,0.7345340497198121,-0.4695447139227967,935.3401651504696,0.3548941811643008,1.002166459822896,-1.2315509817736165,1374.3215660143344,0
3,4,19,0,-0.6902951103933608,-1.0871960557648228,2,1.0139745511020797,1.6134778286921547,0,1,4,0,1,2013,0.5235451872068831,-0.05198234221663471,-0.4347958251326348,-1.3768774944499398,507.3088739463904,2.126991295885346,-0.6096814852078977,0.523545187206883,745.4031720992238,0
5,0,21,3,-1.4008407721466916,1.1384257525869428,1,0.27623671209370015,-0.49815288107747047,0,1,0,0,0,2006,-0.8805317479775165,0.650481741791944,0.34475742476899646,1.3451208471314897,1069.0291927784947,0.41435355174829086,0.09550199074307457,-0.8805317479775167,1570.7546078682826,0
1,0,22,3,-0.6902951103933608,-0.5434141130610755,2,-0.00041497753444222926,-0.7861025233187829,0,1,1,2,0,2001,1.5766028885951828,1.3529458258005227,-0.04501920018181918,1.3451208471314897,507.904081320533,0.3044010922963465,0.5992044735651976,1.5766028885951828,746.2777270055699,0
3,5,38,1,-1.4008407721466916,0.6699964505150006,1,-1.4758906555512015,-1.2660185937209705,0,1,1,0,0,2020,-1.2315509817736165,1.3529458258005227,-1.6041256999850817,-0.4695447139227967,769.1552117071775,-0.18366206153876066,-1.3148649611588699,-1.2315509817736165,1130.1413479784044,0
5,1,4,0,0.020250551359970066,0.16738656918739417,2,0.36845394196974757,0.8456121160486547,1,0,4,1,1,2001,0.1725259534107832,-0.7544464262252134,-1.214349075034266,-0.4695447139227967,468.0342354899919,-0.991917489192756,0.5992044735651976,0.17252595341078328,687.6958431090684,1
4,3,39,3,0.020250551359970066,0.3716932133746592,2,-0.00041497753444222926,-0.7861025233187829,1,1,1,2,0,1991,-0.5295125141814166,1.3529458258005227,-1.6041256999850817,-0.4695447139227967,536.0269143327276,-0.870545739216523,1.6066094392094437,-0.5295125141814166,787.5993951495453,1
0,6,1,3,0.020250551359970066,-0.2901670940304732,1,1.7517123901104594,0.8456121160486547,1,1,1,0,0,2001,-0.17849328038531673,1.3529458258005227,1.5140872996214434,1.3451208471314897,525.2544799576762,-0.07746046229949571,0.5992044735651976,-0.17849328038531678,771.7711548667968,0
0,5,29,0,-0.6902951103933608,-0.6948962256714051,1,0.7373228614739374,0.3656960456464671,1,0,0,2,1,2016,0.1725259534107832,-0.7544464262252134,1.5140872996214434,1.3451208471314897,392.8513989287536,-0.2222534713155315,-0.9119029749011716,0.17252595341078328,577.2275904561753,1
3,6,49,1,-0.6902951103933608,0.00347515502955035,0,1.7517123901104594,1.4215114005312797,0,0,0,0,1,1996,-0.8805317479775165,1.3529458258005227,-0.04501920018181918,-1.3768774944499398,562.9884878633745,-0.31494968964921277,1.1029069563873206,-0.8805317479775167,827.2147921328326,1
1,3,19,3,-1.4008407721466916,0.035325240245055546,0,-0.2770666671625846,1.2295449723704046,0,2,1,1,1,2002,-1.5825702155697163,1.3529458258005227,1.1243106746706277,1.3451208471314897,444.09097814517605,-0.9781036220479118,0.498463977000773,-1.5825702155697163,652.5153428422826,0
1,1,27,2,0.7307962131133009,0.21710377537745107,1,-0.00041497753444222926,-0.8820857373992205,1,0,0,2,1,1990,-0.8805317479775165,-1.456910510233792,-0.4347958251326348,-0.4695447139227967,389.3582517263959,-1.4188911630856134,1.7073499357738684,-0.8805317479775167,572.0950111953558,1
4,0,0,3,-1.4008407721466916,-0.322794010592698,0,1.3828434706062696,0.7496289019682172,1,1,2,2,1,2024,-0.8805317479775165,-0.7544464262252134,-1.6041256999850817,0.43778806660434655,564.4112571666658,0.22375583584456699,-1.7178269474165684,-0.8805317479775167,829.3053070169676,0
3,1,25,2,0.020250551359970066,-0.3189098538590998,1,1.1061917809781272,0.2697128315660296,1,0,4,0,1,2019,0.1725259534107832,-1.456910510233792,-0.4347958251326348,0.43778806660434655,351.5403934572968,-1.107390237608304,-1.2141244645944453,0.17252595341078328,516.5281702361253,1
0,0,17,1,-1.4008407721466916,1.3753593133364328,0,1.7517123901104594,0.8456121160486547,0,0,2,1,1,2020,-0.5295125141814166,0.650481741791944,0.7345340497198121,-0.4695447139227967,644.8230005426506,-1.2069541035884581,-1.3148649611588699,-0.5295125141814166,947.4565392637385,0
1,3,21,3,0.7307962131133009,0.6979623789969076,2,1.3828434706062696,0.7496289019682172,1,0,2,2,0,2006,0.5235451872068831,-0.7544464262252134,-1.214349075034266,1.3451208471314897,470.67180295563054,-1.409090220851094,0.09550199074307457,0.523545187206883,691.5712950407855,1
3,1,47,0,-0.6902951103933608,-0.9155163281397826,0,0.9217573212260323,1.4215114005312797,0,0,1,0,1,1997,-1.2315509817736165,1.3529458258005227,-1.214349075034266,-0.4695447139227967,248.84835201549708,-1.0022705025685719,1.002166459822896,-1.2315509817736165,365.6398704817799,1
1,5,43,0,-1.4008407721466916,-0.42145159162609214,2,-0.2770666671625846,0.0777464034051546,1,2,1,1,1,1992,-0.5295125141814166,1.3529458258005227,0.34475742476899646,1.3451208471314897,478.5352636900167,-0.14186128453900296,1.5058689426450191,-0.5295125141814166,703.1252986786334,0
5,2,22,3,0.020250551359970066,0.8851787335563406,2,0.8295400913499849,1.3255281864508421,1,1,2,1,1,1999,0.874564421002983,-1.456910510233792,1.5140872996214434,0.43778806660434655,1181.9729397042506,1.1473558224718228,0.8006854666940468,0.874564421002983,1736.7060263252895,0
1,5,12,1,0.020250551359970066,-1.2402318310685916,0,-1.2914561957991066,-2.417817162686221,1,1,2,1,1,2023,0.1725259534107832,-1.456910510233792,-0.8245724500834505,-1.3768774944499398,385.0984362021838,1.5081540613057176,-1.6170864508521439,0.17252595341078328,565.8359446436424,0
0,6,12,1,-0.6902951103933608,-0.16043625912829348,1,-0.2770666671625846,-1.4579850218818455,0,0,3,1,1,2011,1.5766028885951828,0.650481741791944,0.7345340497198121,1.3451208471314897,427.9676067187326,-0.8433808940770771,-0.40820049207904846,1.5766028885951828,628.8248205127344,1
2,5,23,0,-1.4008407721466916,-0.42533574835969035,2,-0.2770666671625846,1.5174946146117172,1,0,3,2,0,1993,-0.8805317479775165,0.650481741791944,1.5140872996214434,-1.3768774944499398,323.29861215130853,-1.159444525175785,1.4051284460805944,-0.8805317479775167,475.03172802439144,0
4,3,28,3,0.7307962131133009,-0.06643966617521715,2,-0.5537183567907269,-1.2660185937209705,1,2,4,2,0,2021,1.5766028885951828,1.3529458258005227,1.5140872996214434,0.43778806660434655,575.529099372883,-0.14677160933975966,-1.4156054577232946,1.5766028885951828,845.6410647239946,1
4,4,28,1,-0.6902951103933608,-1.250330638575947,0,0.36845394196974757,-0.6901193092383455,1,0,2,1,0,2018,-1.2315509817736165,-0.05198234221663471,-0.4347958251326348,-1.3768774944499398,225.8238947514644,-0.44637787916212074,-1.1133839680300208,-1.2315509817736165,331.80938897065494,1
0,6,43,0,-1.4008407721466916,-0.5162250159258881,1,1.5672779303583644,0.9415953301290921,0,2,0,0,0,2000,-0.8805317479775165,0.650481741791944,-1.214349075034266,-1.3768774944499398,278.0636555440647,-1.3563456537249101,0.6999449701296222,-0.8805317479775167,408.56673622853845,0
1,1,32,2,1.4413418748666318,-1.2402318310685916,1,1.7517123901104594,1.4215114005312797,0,1,3,0,0,2002,-1.5825702155697163,1.3529458258005227,-1.6041256999850817,-0.4695447139227967,310.42179684598216,0.5770564166578245,0.498463977000773,-1.5825702155697163,456.1114617565074,0
3,6,19,3,0.020250551359970066,-1.0133970778264572,0,1.1061917809781272,0.3656960456464671,1,1,1,1,0,1993,-1.5825702155697163,0.650481741791944,0.34475742476899646,-1.3768774944499398,410.1653226851704,0.8062156083563762,1.4051284460805944,-1.5825702155697163,602.6674247510531,0
1,2,18,2,0.7307962131133009,0.00347515502955035,1,1.475060700482317,1.1335617582899673,0,2,2,1,0,1991,-1.2315509817736165,-0.7544464262252134,-0.04501920018181918,0.43778806660434655,693.8600209492764,0.3774178061642194,1.6066094392094437,-1.2315509817736165,1019.5080101498085,0
0,0,5,2,0.7307962131133009,-0.11227271563167586,0,1.5672779303583644,1.0375785442095298,1,1,0,0,1,2023,-0.8805317479775165,-1.456910510233792,0.34475742476899646,1.3451208471314897,750.9409887087431,0.9043052805875381,-1.6170864508521439,-0.8805317479775167,1103.3786787297086,0
4,1,8,1,0.7307962131133009,0.14485846013252465,0,-0.5537183567907269,-1.4579850218818455,1,0,0,1,1,2011,1.225583654799083,1.3529458258005227,0.7345340497198121,-1.3768774944499398,461.7382953933681,-1.0006543024801258,-0.40820049207904846,1.2255836547990828,678.4450415552482,1
1,6,9,1,0.020250551359970066,0.19612932901602081,0,-0.00041497753444222926,0.1737296174855921,0,0,0,1,1,1994,0.874564421002983,0.650481741791944,1.5140872996214434,1.3451208471314897,425.672104557615,-1.2257954911606015,1.3043879495161699,0.874564421002983,625.4519747370492,1
4,1,39,1,-1.4008407721466916,0.1759317140013102,2,-0.09263220741048968,0.6536456878877797,1,2,1,2,1,1998,1.225583654799083,-1.456910510233792,0.34475742476899646,-0.4695447139227967,520.2553789116816,-0.7444989673106686,0.9014259632584715,1.2255836547990828,764.4258353411568,0
